"x"	"y"	"k"	"size"	"name"	"p"
9	0.291835400997621	19	0.0397630561896752	"19_9"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.7281e-02, 0.0000e+00, 0.0000e+00, 9.4289e-04, 0.0000e+00, 3.3775e-02, 3.8933e-02, 5.1844e-02, 8.1490e-02, 1.4947e-02, 3.3232e-02, 6.2195e-02, 5.7309e-02, 1.0872e-01, 1.5805e-01, 8.2265e-02, 1.3225e-01, 1.5573e-01, 1.1923e-01, 1.6073e-01, 2.9471e-02, 1.0414e-01, 1.7551e-01, 8.0811e-02, 2.2314e-01, 0.0000e+00, 2.4164e-01, 1.8404e-01, 1.4263e-01, 8.2022e-02, 1.6452e-01, 1.1444e-01, 3.2490e-02, 1.1438e-01, 1.0399e-01, 6.8044e-02, 5.1850e-02, 2.0006e-02, 2.0454e-02, 2.5549e-02, 6.3263e-05, 4.0665e-02, 0.0000e+00, 4.7830e-03, 3.9415e-02, 1.4203e-02, 6.8609e-03, 0.0000e+00, 0.0000e+00, 3.9372e-05, 0.0000e+00, 0.0000e+00, 1.0784e-02, 0.0000e+00, 0.0000e+00, 1.6572e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.7705e-05, 0.0000e+00, 0.0000e+00, 6.9276e-05, 0.0000e+00"
10	0.811141806638003	19	0.0133396661860707	"19_10"	"1.2385e-04, 0.0000e+00, 0.0000e+00, 3.2386e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.7254e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1265e-04, 4.8879e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.3715e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3076e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.6222e-02, 1.5480e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1474e-04, 3.7796e-03, 9.8553e-03, 6.7617e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.1748e-04, 1.1525e-04, 0.0000e+00, 1.5432e-02, 0.0000e+00, 0.0000e+00, 1.6294e-02, 2.0631e-02, 0.0000e+00, 2.0727e-02, 1.3978e-02, 2.0236e-01, 3.5531e-02, 3.2788e-02, 1.5590e-01, 3.7685e-03, 3.9933e-04, 9.3374e-03, 8.7924e-05, 0.0000e+00, 0.0000e+00, 2.2348e-04, 2.4380e-02, 0.0000e+00, 0.0000e+00, 1.0287e-02, 0.0000e+00"
11	0.492906451627985	19	0.018534858224198	"19_11"	"2.0353e-02, 1.7587e-02, 1.1523e-02, 4.9070e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4137e-02, 5.6199e-05, 1.1451e-04, 0.0000e+00, 0.0000e+00, 2.2488e-02, 2.5177e-02, 6.7420e-03, 7.0610e-02, 0.0000e+00, 1.4875e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5886e-02, 3.5187e-03, 1.6890e-02, 1.6247e-01, 1.0802e-02, 2.1369e-02, 0.0000e+00, 2.1094e-04, 0.0000e+00, 4.2295e-04, 2.9999e-04, 0.0000e+00, 3.0607e-03, 0.0000e+00, 7.1429e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.0998e-03, 0.0000e+00, 3.1632e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2337e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.4489e-04, 4.6283e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.5138e-03, 1.5096e-02, 1.9079e-02, 0.0000e+00, 0.0000e+00, 1.1416e-02, 9.8303e-02, 3.5432e-01"
12	0.866810060678604	19	0.00561633926068325	"19_12"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.7068e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2102e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.7717e-03, 1.0929e-02, 1.1870e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.1094e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.7261e-04, 9.7202e-03, 0.0000e+00, 2.5740e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.3316e-01, 4.4117e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5079e-03, 0.0000e+00, 2.1520e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.6616e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.9190e-05, 0.0000e+00, 0.0000e+00"
13	0.110355515401671	19	0.00964258180143378	"19_13"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0649e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.6183e-04, 0.0000e+00, 1.4312e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.3618e-03, 1.6481e-03, 1.0277e-03, 6.4350e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.2951e-04, 9.4895e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.6255e-03, 6.0961e-05, 0.0000e+00, 0.0000e+00, 3.2039e-05, 0.0000e+00, 5.4184e-03, 1.9081e-04, 0.0000e+00, 0.0000e+00, 1.4991e-02, 0.0000e+00, 8.6038e-02, 3.0113e-02, 2.0150e-01, 1.3308e-01, 7.7562e-02, 4.5722e-03, 4.8358e-05"
14	0.602680751492688	19	0.597274370219072	"19_14"	"0.60781, 0.63402, 0.65096, 0.59419, 0.62634, 0.60603, 0.61372, 0.60567, 0.60662, 0.62291, 0.63020, 0.56620, 0.59981, 0.58265, 0.62380, 0.65015, 0.56374, 0.62474, 0.57560, 0.58796, 0.56700, 0.61029, 0.58613, 0.60909, 0.59991, 0.63238, 0.64195, 0.58647, 0.63361, 0.45112, 0.62186, 0.61820, 0.61828, 0.58355, 0.60695, 0.58219, 0.53777, 0.59646, 0.63771, 0.61308, 0.55518, 0.55699, 0.57999, 0.58624, 0.57566, 0.61092, 0.57607, 0.59252, 0.61208, 0.58709, 0.61911, 0.61065, 0.60641, 0.63337, 0.62538, 0.61701, 0.61451, 0.61098, 0.61060, 0.61833, 0.61272, 0.61733, 0.57052, 0.61975, 0.59120, 0.59042, 0.60923, 0.59615, 0.61466, 0.61455, 0.59296, 0.52227, 0.49753"
15	0.953673064583862	19	0.0222982748608274	"19_15"	"8.4217e-03, 2.8113e-02, 9.7549e-03, 8.6363e-03, 2.0172e-04, 1.2571e-04, 0.0000e+00, 0.0000e+00, 9.9223e-03, 1.5792e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5626e-03, 0.0000e+00, 0.0000e+00, 3.0114e-02, 4.5470e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2566e-02, 0.0000e+00, 7.6193e-03, 0.0000e+00, 1.7771e-02, 2.8473e-02, 3.7546e-02, 5.1655e-01, 3.0665e-02, 8.2740e-02, 7.8627e-02, 1.9371e-01, 2.8619e-02, 4.6671e-02, 3.3634e-05, 0.0000e+00, 9.5238e-03, 0.0000e+00, 1.4799e-01, 2.0781e-02, 5.2460e-02, 3.6332e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.4607e-02, 1.0733e-02, 0.0000e+00, 4.3616e-02, 0.0000e+00, 1.5372e-03, 2.5592e-02, 0.0000e+00, 4.8769e-03, 0.0000e+00, 3.6145e-02, 4.1651e-04, 0.0000e+00, 5.9854e-02, 0.0000e+00, 2.8952e-02, 1.1262e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.2985e-05, 1.2108e-02, 0.0000e+00, 1.5668e-02"
16	0.260511195174803	19	0.00988225399495374	"19_16"	"0.0000e+00, 6.4377e-02, 2.3473e-02, 0.0000e+00, 9.4137e-03, 3.1615e-02, 0.0000e+00, 0.0000e+00, 2.2144e-01, 8.9918e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2908e-02, 4.0554e-03, 8.6522e-03, 5.3577e-02, 7.8498e-02, 0.0000e+00, 2.9335e-04, 0.0000e+00, 1.7969e-03, 7.2844e-02, 0.0000e+00, 6.7927e-03, 5.5559e-03, 0.0000e+00, 2.4256e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.8218e-03, 7.4016e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.4350e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1861e-02, 0.0000e+00, 0.0000e+00, 6.1683e-05, 1.0311e-02, 8.8966e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3611e-02, 0.0000e+00, 4.3962e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.5880e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00"
17	0.663181512678284	19	0.0536878229003965	"19_17"	"1.6513e-04, 0.0000e+00, 1.4937e-02, 4.0188e-02, 3.7520e-02, 3.8592e-02, 4.6572e-02, 2.7883e-02, 0.0000e+00, 0.0000e+00, 1.5802e-02, 0.0000e+00, 1.4187e-02, 0.0000e+00, 0.0000e+00, 5.7868e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3075e-02, 0.0000e+00, 1.6281e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.0326e-03, 0.0000e+00, 1.4730e-02, 0.0000e+00, 8.0228e-03, 2.5945e-02, 6.3765e-03, 5.1358e-04, 2.3940e-02, 5.4632e-02, 0.0000e+00, 4.8667e-02, 0.0000e+00, 1.6466e-02, 1.8419e-02, 0.0000e+00, 4.2711e-02, 9.6721e-02, 1.8188e-02, 6.1939e-02, 6.4625e-02, 9.9522e-02, 9.0427e-02, 9.7508e-02, 2.2208e-01, 2.0234e-01, 2.3530e-01, 2.1056e-01, 2.6806e-01, 1.6014e-01, 2.1073e-01, 1.1032e-01, 8.3109e-02, 2.0891e-01, 1.1373e-01, 8.2431e-02, 1.9468e-02, 1.1930e-01, 8.3352e-02, 5.6071e-02, 6.3296e-02, 3.7125e-02, 4.5380e-02, 6.0351e-02, 5.7220e-02, 6.9276e-05, 0.0000e+00"
18	0.138980806248414	19	0.0349952691337258	"19_18"	"0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01519878, 0.01522985, 0.00000000, 0.00000000, 0.00000000, 0.03390176, 0.01960122, 0.00000000, 0.00000000, 0.00077067, 0.00000000, 0.00000000, 0.01730419, 0.00234141, 0.02242542, 0.00000000, 0.00000000, 0.00802519, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01313365, 0.00000000, 0.01409531, 0.00000000, 0.00018000, 0.00185377, 0.00000000, 0.00000000, 0.00000000, 0.00011474, 0.00031940, 0.00062749, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00226278, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.07580022, 0.29008319, 0.10778934, 0.18653009, 0.13595216, 0.16058214, 0.14470082, 0.08286466, 0.12487105, 0.22763440, 0.30377555, 0.10409111"
19	0.37869840490288	19	0.0454757649485362	"19_19"	"0.0000e+00, 0.0000e+00, 2.2375e-02, 4.9070e-05, 3.9605e-02, 2.0113e-02, 8.4864e-02, 1.8144e-01, 5.2399e-02, 2.1513e-01, 2.2873e-01, 1.3934e-01, 2.2632e-01, 2.7264e-01, 2.8439e-01, 2.2563e-01, 1.1092e-01, 8.4939e-02, 1.2815e-01, 5.7078e-02, 1.9334e-01, 1.5246e-01, 1.7399e-01, 1.7258e-01, 7.3174e-02, 1.2637e-01, 9.2650e-02, 4.7074e-02, 4.6268e-02, 0.0000e+00, 3.0546e-02, 2.5576e-02, 2.7999e-02, 0.0000e+00, 2.7659e-02, 0.0000e+00, 0.0000e+00, 1.4751e-02, 1.5508e-02, 4.8480e-02, 3.2579e-02, 4.0602e-04, 7.9450e-03, 4.8996e-02, 0.0000e+00, 3.3888e-03, 1.4221e-02, 2.4146e-02, 3.4049e-02, 4.0287e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.1593e-02, 2.7432e-04, 6.7944e-02, 0.0000e+00, 0.0000e+00, 5.0992e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.6333e-02, 3.0334e-02, 8.2295e-05, 9.1268e-03, 0.0000e+00, 0.0000e+00, 2.1492e-04, 2.9752e-03, 5.6806e-03, 0.0000e+00"
1	0.110355515401671	21	0.00530783171132204	"21_1"	"0.00000000, 0.00000000, 0.00000000, 0.00019628, 0.00000000, 0.00050283, 0.00000000, 0.00000000, 0.00000000, 0.00174216, 0.00000000, 0.00000000, 0.00000000, 0.00856036, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00609892, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00038453, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.02908623, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00037653, 0.00000000, 0.00000000, 0.00000000, 0.01693411, 0.03603875, 0.01488410, 0.00000000, 0.00015749, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00915141, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.16704844, 0.00000000, 0.00000000, 0.00000000, 0.00013855, 0.00012090"
2	0.945675629175727	21	0.0153146151227522	"21_2"	"0.0000e+00, 3.7869e-03, 0.0000e+00, 0.0000e+00, 6.7240e-05, 0.0000e+00, 0.0000e+00, 1.1449e-03, 0.0000e+00, 5.6199e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.4830e-02, 3.3084e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3076e-04, 4.3900e-03, 3.5543e-01, 6.8343e-03, 4.5668e-02, 4.6984e-02, 1.5855e-01, 3.0299e-02, 2.0501e-02, 0.0000e+00, 0.0000e+00, 3.8610e-03, 2.2949e-04, 1.3527e-01, 1.6499e-02, 3.6119e-02, 3.5724e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4003e-02, 0.0000e+00, 7.1697e-03, 3.8866e-02, 1.0057e-04, 7.4937e-03, 1.4253e-02, 0.0000e+00, 3.0480e-05, 0.0000e+00, 4.7989e-02, 3.2039e-03, 0.0000e+00, 6.2898e-02, 0.0000e+00, 1.4809e-02, 1.2696e-02, 0.0000e+00, 5.4864e-05, 1.4800e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00"
3	0.678347544978218	21	0.0529206215707477	"21_3"	"0.00000000, 0.00000000, 0.00000000, 0.01722361, 0.02091178, 0.00000000, 0.02826723, 0.02033944, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00028091, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01007351, 0.00030650, 0.00030762, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00184843, 0.00000000, 0.00000000, 0.01028318, 0.00000000, 0.00861001, 0.01517970, 0.00556131, 0.00000000, 0.01946678, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01786217, 0.03168722, 0.00000000, 0.04894885, 0.00000000, 0.04852187, 0.05563780, 0.08494367, 0.13638934, 0.12852617, 0.18007840, 0.18823576, 0.22651432, 0.17635942, 0.22521522, 0.17156850, 0.18547354, 0.28060782, 0.19710088, 0.17306683, 0.03780366, 0.16217544, 0.10717897, 0.06989631, 0.06936359, 0.03732052, 0.05784735, 0.07204264, 0.05389884, 0.00010391, 0.00674597"
4	0.546506481678439	21	0.0357036475229284	"21_4"	"2.1013e-02, 0.0000e+00, 3.4325e-02, 0.0000e+00, 0.0000e+00, 6.2854e-05, 2.8454e-02, 0.0000e+00, 0.0000e+00, 6.1819e-04, 8.0156e-03, 0.0000e+00, 1.4926e-02, 0.0000e+00, 0.0000e+00, 7.3038e-03, 0.0000e+00, 1.1010e-04, 2.2164e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.6905e-05, 0.0000e+00, 6.1732e-05, 1.7826e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.2734e-04, 4.3197e-02, 3.5346e-03, 5.4839e-02, 1.5959e-01, 1.0534e-01, 1.5132e-01, 8.4299e-02, 1.3609e-01, 1.1222e-01, 8.8329e-02, 2.1660e-01, 1.7641e-01, 6.5098e-02, 1.4823e-01, 1.1400e-01, 1.5530e-01, 1.2670e-01, 1.2557e-01, 8.5083e-02, 1.8967e-01, 1.1187e-01, 8.6893e-02, 8.3090e-02, 1.6063e-02, 3.0084e-02, 0.0000e+00, 0.0000e+00, 2.3966e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1889e-02, 2.0811e-02, 0.0000e+00, 2.5103e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00"
5	0.803144371229868	21	0.0153746896151228	"21_5"	"2.7536e-02, 0.0000e+00, 0.0000e+00, 2.1051e-02, 1.3448e-03, 6.2854e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5506e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.3945e-03, 0.0000e+00, 7.6232e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.6331e-03, 0.0000e+00, 8.5957e-03, 0.0000e+00, 1.2145e-02, 5.3999e-03, 0.0000e+00, 0.0000e+00, 2.9623e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.6012e-01, 5.7475e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.6440e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.8763e-03, 4.9451e-02, 0.0000e+00, 1.6661e-01, 0.0000e+00, 1.0830e-01, 1.4100e-01, 0.0000e+00, 4.0610e-02, 0.0000e+00, 6.7554e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2107e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.9791e-03"
6	0.291835400997621	21	0.0161080990428131	"21_6"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.5309e-03, 0.0000e+00, 1.2453e-04, 0.0000e+00, 0.0000e+00, 3.9339e-04, 0.0000e+00, 0.0000e+00, 2.4407e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.7029e-02, 5.7047e-02, 9.0520e-03, 4.1179e-02, 4.6011e-02, 3.8874e-02, 3.6607e-02, 0.0000e+00, 0.0000e+00, 2.7014e-02, 1.5038e-02, 1.3540e-01, 0.0000e+00, 1.7014e-01, 1.3579e-01, 1.0782e-01, 6.4953e-02, 9.8698e-02, 7.6114e-02, 1.0393e-02, 5.7977e-02, 6.4736e-02, 5.2610e-02, 2.5020e-02, 8.0467e-03, 1.5157e-02, 3.3180e-04, 0.0000e+00, 2.7173e-02, 0.0000e+00, 0.0000e+00, 1.2583e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.6283e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4311e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.4667e-04, 2.7935e-05, 0.0000e+00, 0.0000e+00, 6.5038e-03, 0.0000e+00, 0.0000e+00"
7	0.424667839223914	21	0.00940541271176258	"21_7"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.1427e-04, 1.5690e-02, 5.6573e-02, 2.3030e-02, 1.0683e-01, 1.2046e-01, 1.4657e-01, 9.2920e-02, 0.0000e+00, 2.0277e-02, 2.1518e-02, 0.0000e+00, 1.5028e-02, 3.3247e-02, 1.8062e-02, 2.3289e-02, 0.0000e+00, 2.1608e-02, 0.0000e+00, 1.2759e-02, 0.0000e+00, 0.0000e+00, 3.2690e-05, 0.0000e+00, 0.0000e+00, 7.7257e-04, 0.0000e+00, 1.4383e-04, 0.0000e+00, 2.4000e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.3234e-05, 1.1073e-04, 2.5356e-03, 8.8481e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.1837e-03, 2.1293e-04, 0.0000e+00, 1.3717e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.0953e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.2985e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00"
8	0.610507250340355	21	0.436854824982979	"21_8"	"0.46179, 0.47356, 0.44781, 0.42112, 0.39712, 0.40069, 0.35944, 0.35756, 0.50037, 0.39317, 0.40530, 0.37484, 0.35299, 0.38773, 0.41309, 0.41693, 0.43866, 0.44506, 0.32161, 0.38710, 0.30393, 0.37147, 0.38803, 0.35300, 0.47951, 0.38706, 0.42072, 0.50494, 0.41601, 0.62519, 0.40661, 0.44439, 0.43106, 0.49428, 0.36149, 0.42217, 0.34360, 0.36636, 0.41577, 0.40310, 0.37865, 0.44294, 0.42176, 0.40651, 0.39824, 0.42190, 0.41184, 0.43065, 0.40902, 0.36313, 0.46085, 0.45281, 0.43367, 0.49112, 0.39982, 0.51344, 0.38096, 0.47824, 0.46386, 0.39712, 0.54086, 0.41506, 0.49388, 0.41117, 0.39737, 0.47797, 0.45284, 0.47936, 0.52107, 0.42899, 0.48806, 0.46817, 0.55936"
9	0.858812625270469	21	0.00545426328647523	"21_9"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.6207e-03, 0.0000e+00, 0.0000e+00, 1.1451e-04, 0.0000e+00, 3.8997e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.2019e-04, 0.0000e+00, 0.0000e+00, 1.6328e-02, 1.0890e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5000e-03, 0.0000e+00, 4.9442e-03, 0.0000e+00, 0.0000e+00, 5.7372e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.2265e-01, 2.5353e-02, 0.0000e+00, 1.7288e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.4881e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.9047e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3967e-04, 0.0000e+00, 6.0179e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00"
10	0.569669949386508	21	0.00534350094116705	"21_10"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.7240e-05, 3.6078e-02, 7.4715e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.9893e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.8006e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4569e-02, 0.0000e+00, 0.0000e+00, 5.7763e-05, 0.0000e+00, 0.0000e+00, 3.1641e-04, 0.0000e+00, 3.0211e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.9225e-02, 7.7864e-03, 1.6294e-02, 2.1294e-04, 0.0000e+00, 5.6348e-05, 1.4876e-02, 1.2653e-04, 6.4010e-03, 2.0133e-01, 8.8976e-02, 2.1404e-02, 2.2397e-02, 5.3530e-03, 1.4934e-02, 4.9958e-03, 0.0000e+00, 7.4102e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.9503e-03, 0.0000e+00, 0.0000e+00"
